,Unnamed: 0,Species,gps,Year,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,californica_2007_18km,californica_2008_18km,californica_2009_18km,californica_2010_18km,californica_2011_18km,californica_2012_18km,californica_2013_18km,californica_2014_18km,californica_2015_18km,californica_2016_18km,californica_2017_18km,californica_2018_18km,californica_2019_18km,californica_2020_18km,californica_2021_18km,polita_2007_18km,polita_2008_18km,polita_2009_18km,polita_2010_18km,polita_2011_18km,polita_2012_18km,polita_2013_18km,polita_2014_18km,polita_2015_18km,polita_2016_18km,polita_2017_18km,polita_2018_18km,polita_2019_18km,polita_2020_18km,polita_2021_18km,munda_2007_18km,munda_2008_18km,munda_2009_18km,munda_2010_18km,munda_2011_18km,munda_2012_18km,munda_2013_18km,munda_2014_18km,munda_2015_18km,munda_2016_18km,munda_2017_18km,munda_2018_18km,munda_2019_18km,munda_2020_18km,munda_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,convergens_2007_18km,convergens_2008_18km,convergens_2009_18km,convergens_2010_18km,convergens_2011_18km,convergens_2012_18km,convergens_2013_18km,convergens_2014_18km,convergens_2015_18km,convergens_2016_18km,convergens_2017_18km,convergens_2018_18km,convergens_2019_18km,convergens_2020_18km,convergens_2021_18km,variegata_2007_18km,variegata_2008_18km,variegata_2009_18km,variegata_2010_18km,variegata_2011_18km,variegata_2012_18km,variegata_2013_18km,variegata_2014_18km,variegata_2015_18km,variegata_2016_18km,variegata_2017_18km,variegata_2018_18km,variegata_2019_18km,variegata_2020_18km,variegata_2021_18km,borealis_2007_18km,borealis_2008_18km,borealis_2009_18km,borealis_2010_18km,borealis_2011_18km,borealis_2012_18km,borealis_2013_18km,borealis_2014_18km,borealis_2015_18km,borealis_2016_18km,borealis_2017_18km,borealis_2018_18km,borealis_2019_18km,borealis_2020_18km,borealis_2021_18km,ludovicianus_2007_18km,ludovicianus_2008_18km,ludovicianus_2009_18km,ludovicianus_2010_18km,ludovicianus_2011_18km,ludovicianus_2012_18km,ludovicianus_2013_18km,ludovicianus_2014_18km,ludovicianus_2015_18km,ludovicianus_2016_18km,ludovicianus_2017_18km,ludovicianus_2018_18km,ludovicianus_2019_18km,ludovicianus_2020_18km,ludovicianus_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,lapponicus_2007_18km,lapponicus_2008_18km,lapponicus_2009_18km,lapponicus_2010_18km,lapponicus_2011_18km,lapponicus_2012_18km,lapponicus_2013_18km,lapponicus_2014_18km,lapponicus_2015_18km,lapponicus_2016_18km,lapponicus_2017_18km,lapponicus_2018_18km,lapponicus_2019_18km,lapponicus_2020_18km,lapponicus_2021_18km,nivalis_2007_18km,nivalis_2008_18km,nivalis_2009_18km,nivalis_2010_18km,nivalis_2011_18km,nivalis_2012_18km,nivalis_2013_18km,nivalis_2014_18km,nivalis_2015_18km,nivalis_2016_18km,nivalis_2017_18km,nivalis_2018_18km,nivalis_2019_18km,nivalis_2020_18km,nivalis_2021_18km,henslowii_2007_18km,henslowii_2008_18km,henslowii_2009_18km,henslowii_2010_18km,henslowii_2011_18km,henslowii_2012_18km,henslowii_2013_18km,henslowii_2014_18km,henslowii_2015_18km,henslowii_2016_18km,henslowii_2017_18km,henslowii_2018_18km,henslowii_2019_18km,henslowii_2020_18km,henslowii_2021_18km
776,776,Coccinella trifasciata,"(44.50246333, -73.19354167)",2020,0,0,0,2,0,7,0,2,3,3,0,0,6,9,8,0,0,0,2,0,8,4,8,5,9,17,9,39,98,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,2,1,1,0,2,5,0,0,0,2,0,10,0,1,1,2,2,2,5,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,1,10,1,6,2,5,0,2,2,3,5,7,2,7,9,11,4,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,3,0,6,5,3,5,3,6,12,17,1,0,0,0,0,2,2,0,2,3,2,1,1,7,11,18,14,15,15,14,22,24,26,32,37,47,39,29,46,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,777,Coccinella trifasciata,"(44.044526115, -72.1969099124)",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,7,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,1,1,0,0,0,1,2,2,3,1,2,4,3,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,778,Coccinella trifasciata,"(44.04455833, -72.19687)",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,7,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,1,1,0,0,0,1,2,2,3,1,2,4,3,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,779,Coccinella trifasciata,"(50.9793777778, -122.9777388889)",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,780,Coccinella trifasciata,"(50.9686805556, -122.9782055556)",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,781,Coccinella trifasciata,"(45.1198626862, -77.7995311131)",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,782,Coccinella trifasciata,"(44.0878966667, -79.126465)",2020,0,0,0,0,0,0,0,0,0,0,1,1,2,7,4,0,0,0,0,1,0,1,0,0,0,2,2,5,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3,2,9,5,10,5,8,19,6,14,54,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,3,9,16,12,8,6,6,7,22,25,25,0,0,0,0,0,1,2,0,3,0,0,0,4,0,1,4,2,3,6,4,7,12,5,11,14,8,13,17,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,783,Coccinella trifasciata,"(50.5591220634, -99.8289293241)",2020,0,0,0,0,0,5,0,0,5,1,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,3,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,784,Coccinella trifasciata,"(53.47683333, -113.58161167)",2020,0,2,0,1,4,1,3,1,10,0,1,1,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,4,4,16,10,9,17,19,34,36,45,48,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,0,1,0,1,1,1,0,0,1,0,0,0,5,1,0,1,0,0,1,1,2,3,0,2,1,0,1,7,0,1,2,1,3,2,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,785,Coccinella trifasciata,"(43.476845, -111.031975)",2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,786,Coccinella trifasciata,"(52.50471167, -122.587945)",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,787,Coccinella trifasciata,"(44.0072158333, -79.0898894722)",2020,0,0,0,0,0,0,0,0,0,0,1,1,1,10,9,0,0,0,0,0,0,6,0,0,0,1,2,18,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,3,1,4,7,12,9,13,10,13,22,17,17,56,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,3,8,16,34,16,14,11,12,11,23,33,19,0,0,0,0,0,0,4,0,3,0,3,0,3,1,0,5,2,3,7,3,6,17,3,14,13,16,14,18,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,788,Coccinella trifasciata,"(47.62096667, -65.68270833)",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,789,Coccinella trifasciata,"(48.7748260807, -123.6852107388)",2020,0,0,0,1,0,0,0,0,0,0,0,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,9,6,7,8,10,11,16,13,30,24,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,790,Coccinella trifasciata,"(45.7548341314, -64.7362230874)",2020,0,0,0,0,0,0,0,0,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,10,1,4,1,1,0,0,2,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,2,0,1,10,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,791,Coccinella trifasciata,"(49.165, -123.94)",2020,0,0,0,0,0,0,0,0,0,3,2,1,2,12,14,0,0,0,0,0,0,3,1,0,3,1,5,6,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,6,3,7,21,18,13,29,18,44,31,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,3,1,2,0,4,2,0,0,0,0,0,0,4,4,2,3,2,2,5,2,3,0,0,0,0,0,0,0,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,792,Coccinella trifasciata,"(44.4074416667, -64.5971416667)",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,793,Coccinella trifasciata,"(45.6152775485, -77.5427424163)",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,2,0,0,0,0,5,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,4,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,794,Coccinella trifasciata,"(45.90114555, -64.3592834473)",2020,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,2,3,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,2,2,2,0,19,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,4,7,8,15,30,17,33,45,0,0,1,1,0,0,1,1,6,5,3,5,3,16,11,0,1,0,1,5,5,6,7,13,12,29,38,29,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,795,Coccinella trifasciata,"(49.0583924808, -122.4537895904)",2020,0,0,0,0,2,0,0,1,0,0,0,0,2,13,14,0,0,0,0,1,2,0,5,0,0,2,1,8,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,6,6,4,11,3,10,17,11,13,14,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,796,Coccinella trifasciata,"(47.324894, -79.441201)",2020,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,9,5,9,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,11,10,11,6,6,5,1,6,0,0,0,0,0,3,3,3,8,5,5,9,7,0,2,0,0,0,0,2,6,12,7,19,13,15,28,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,797,Coccinella trifasciata,"(46.5351729753, -80.9545946414)",2020,0,1,0,0,1,1,0,1,0,1,0,0,3,3,0,0,0,0,5,1,0,0,0,0,0,1,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,5,7,8,9,9,5,8,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,2,1,3,7,3,1,4,3,10,5,9,10,11,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,798,Coccinella trifasciata,"(45.0572695, -76.11633333)",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,5,4,4,4,3,4,7,4,7,28,10,7,12,22,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,1,3,0,1,7,5,5,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,5,3,4,3,3,2,1,2,9,26,19,6,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,799,Coccinella trifasciata,"(45.434895, -76.57978833)",2020,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,6,4,5,2,8,19,10,11,17,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,3,3,9,10,7,8,5,6,0,0,1,0,0,0,0,0,1,3,1,2,2,0,1,0,0,1,1,3,11,5,12,10,16,25,24,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,800,Coccinella trifasciata,"(49.7373099185, -125.3052345386)",2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
