,Species,gps,Year,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,variegata_2007_18km,variegata_2008_18km,variegata_2009_18km,variegata_2010_18km,variegata_2011_18km,variegata_2012_18km,variegata_2013_18km,variegata_2014_18km,variegata_2015_18km,variegata_2016_18km,variegata_2017_18km,variegata_2018_18km,variegata_2019_18km,variegata_2020_18km,variegata_2021_18km,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,mali_2007_18km,mali_2008_18km,mali_2009_18km,mali_2010_18km,mali_2011_18km,mali_2012_18km,mali_2013_18km,mali_2014_18km,mali_2015_18km,mali_2016_18km,mali_2017_18km,mali_2018_18km,mali_2019_18km,mali_2020_18km,mali_2021_18km,stigma_2007_18km,stigma_2008_18km,stigma_2009_18km,stigma_2010_18km,stigma_2011_18km,stigma_2012_18km,stigma_2013_18km,stigma_2014_18km,stigma_2015_18km,stigma_2016_18km,stigma_2017_18km,stigma_2018_18km,stigma_2019_18km,stigma_2020_18km,stigma_2021_18km,trifasciata_2007_18km,trifasciata_2008_18km,trifasciata_2009_18km,trifasciata_2010_18km,trifasciata_2011_18km,trifasciata_2012_18km,trifasciata_2013_18km,trifasciata_2014_18km,trifasciata_2015_18km,trifasciata_2016_18km,trifasciata_2017_18km,trifasciata_2018_18km,trifasciata_2019_18km,trifasciata_2020_18km,trifasciata_2021_18km,polita_2007_18km,polita_2008_18km,polita_2009_18km,polita_2010_18km,polita_2011_18km,polita_2012_18km,polita_2013_18km,polita_2014_18km,polita_2015_18km,polita_2016_18km,polita_2017_18km,polita_2018_18km,polita_2019_18km,polita_2020_18km,polita_2021_18km,bipunctata_2007_18km,bipunctata_2008_18km,bipunctata_2009_18km,bipunctata_2010_18km,bipunctata_2011_18km,bipunctata_2012_18km,bipunctata_2013_18km,bipunctata_2014_18km,bipunctata_2015_18km,bipunctata_2016_18km,bipunctata_2017_18km,bipunctata_2018_18km,bipunctata_2019_18km,bipunctata_2020_18km,bipunctata_2021_18km,pullata_2007_18km,pullata_2008_18km,pullata_2009_18km,pullata_2010_18km,pullata_2011_18km,pullata_2012_18km,pullata_2013_18km,pullata_2014_18km,pullata_2015_18km,pullata_2016_18km,pullata_2017_18km,pullata_2018_18km,pullata_2019_18km,pullata_2020_18km,pullata_2021_18km,labiculata_2007_18km,labiculata_2008_18km,labiculata_2009_18km,labiculata_2010_18km,labiculata_2011_18km,labiculata_2012_18km,labiculata_2013_18km,labiculata_2014_18km,labiculata_2015_18km,labiculata_2016_18km,labiculata_2017_18km,labiculata_2018_18km,labiculata_2019_18km,labiculata_2020_18km,labiculata_2021_18km,gillamaculata_2007_18km,gillamaculata_2008_18km,gillamaculata_2009_18km,gillamaculata_2010_18km,gillamaculata_2011_18km,gillamaculata_2012_18km,gillamaculata_2013_18km,gillamaculata_2014_18km,gillamaculata_2015_18km,gillamaculata_2016_18km,gillamaculata_2017_18km,gillamaculata_2018_18km,gillamaculata_2019_18km,gillamaculata_2020_18km,gillamaculata_2021_18km,nivalis_2007_18km,nivalis_2008_18km,nivalis_2009_18km,nivalis_2010_18km,nivalis_2011_18km,nivalis_2012_18km,nivalis_2013_18km,nivalis_2014_18km,nivalis_2015_18km,nivalis_2016_18km,nivalis_2017_18km,nivalis_2018_18km,nivalis_2019_18km,nivalis_2020_18km,nivalis_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,mexicanus_2007_18km,mexicanus_2008_18km,mexicanus_2009_18km,mexicanus_2010_18km,mexicanus_2011_18km,mexicanus_2012_18km,mexicanus_2013_18km,mexicanus_2014_18km,mexicanus_2015_18km,mexicanus_2016_18km,mexicanus_2017_18km,mexicanus_2018_18km,mexicanus_2019_18km,mexicanus_2020_18km,mexicanus_2021_18km
389,Brachiacantha ursina,"(46.7844141171, -71.2701426029)",2020,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.10526315789473684,0.02702702702702703,0.0,0.015151515151515152,0.13157894736842105,0.08823529411764706,0.010416666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.21428571428571427,0.4166666666666667,0.4864864864864865,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.075,0.047619047619047616,0.03508771929824561,0.02654867256637168,0.04979253112033195,0.03625377643504532,0.057777777777777775,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.05555555555555555,0.10526315789473684,0.11428571428571428,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.3333333333333333,0.8,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,0.0,0.4264705882352941,0.5757575757575758,0.3877551020408163,0.6875,0.4935064935064935,0.803030303030303,0.4305555555555556,0.3508771929824561,0.9574468085106383,0.6956521739130435,0.4692982456140351,0.6022099447513812,0.3333333333333333,0.9230769230769231,0.0,0.28888888888888886,0.058823529411764705,0.12727272727272726,0.08771929824561403,0.038461538461538464,0.10091743119266056,0.05319148936170213,0.12751677852348994,0.08376963350785341,0.1641025641025641,0.14646464646464646,0.1348314606741573,0.10810810810810811,0.18134715025906736,0.16262975778546712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Brachiacantha ursina,"(45.455261, -73.780375)",2020,0.0,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,0.1875,0.05263157894736842,0.05405405405405406,0.022727272727272728,0.06060606060606061,0.4473684210526316,0.20588235294117646,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.25,1.0,0.14285714285714285,0.25,0.13513513513513514,0.2631578947368421,0.0,0.0,0.0,0.0,0.6666666666666666,0.1,0.045454545454545456,0.2857142857142857,0.025,0.07142857142857142,0.15789473684210525,0.07079646017699115,0.17427385892116182,0.12084592145015106,0.22814814814814816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.3157894736842105,0.3142857142857143,0.20454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.2,0.0,0.0,0.0,0.2,0.05714285714285714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,0.0,0.11764705882352941,0.045454545454545456,0.04081632653061224,0.046875,0.03896103896103896,0.15151515151515152,0.04861111111111111,0.08771929824561403,0.2553191489361702,0.2546583850931677,0.14912280701754385,0.19337016574585636,0.3484848484848485,0.27530364372469635,0.0,0.044444444444444446,0.0,0.05454545454545454,0.05263157894736842,0.038461538461538464,0.01834862385321101,0.015957446808510637,0.053691275167785234,0.05759162303664921,0.07179487179487179,0.08585858585858586,0.12921348314606743,0.25675675675675674,0.22797927461139897,0.2179930795847751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,Brachiacantha ursina,"(44.2249333994, -79.9686441456)",2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.15789473684210525,0.04411764705882353,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,0.08333333333333333,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016597510373443983,0.006042296072507553,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.08571428571428572,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,,,,,,,,,,,,,,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.027777777777777776,0.03508771929824561,0.13829787234042554,0.018633540372670808,0.03070175438596491,0.11049723756906077,0.13131313131313133,0.09716599190283401,0.01060070671378092,0.0,0.0196078431372549,0.0,0.017543859649122806,0.11538461538461539,0.009174311926605505,0.07446808510638298,0.087248322147651,0.05759162303664921,0.09230769230769231,0.07575757575757576,0.12921348314606743,0.0990990990990991,0.17616580310880828,0.1314878892733564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Brachiacantha ursina,"(46.3067472222, -72.5885777778)",2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.004531722054380665,0.01037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.02857142857142857,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.11764705882352941,0.09090909090909091,0.10204081632653061,0.109375,0.06493506493506493,0.12121212121212122,0.0625,0.21052631578947367,0.35106382978723405,0.37888198757763975,0.31140350877192985,0.430939226519337,0.30303030303030304,0.26720647773279355,0.0,0.06666666666666667,0.0784313725490196,0.0,0.03508771929824561,0.057692307692307696,0.05504587155963303,0.09042553191489362,0.1476510067114094,0.13612565445026178,0.2717948717948718,0.2828282828282828,0.33707865168539325,0.16666666666666666,0.18652849740932642,0.1245674740484429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Brachiacantha ursina,"(44.41703945, -78.27138211)",2020,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.10526315789473684,0.05405405405405406,0.06818181818181818,0.030303030303030304,0.21052631578947367,0.20588235294117646,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.3333333333333333,0.05405405405405406,0.15789473684210525,0.0,0.0,0.0,0.0,0.16666666666666666,0.1,0.022727272727272728,0.7142857142857143,0.3,0.11904761904761904,0.3508771929824561,0.07079646017699115,0.04564315352697095,0.04984894259818731,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.25,0.21428571428571427,0.16666666666666666,0.05263157894736842,0.14285714285714285,0.20454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.3333333333333333,0.0,0.25,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.6666666666666666,0.25,0.0,0.0,0.0,,,,,,,,,,,,,,,0.4,0.029411764705882353,0.045454545454545456,0.02040816326530612,0.046875,0.06493506493506493,0.2727272727272727,0.1875,0.1111111111111111,0.4574468085106383,0.2236024844720497,0.11403508771929824,0.13259668508287292,0.15151515151515152,0.25101214574898784,0.0,0.044444444444444446,0.0196078431372549,0.0,0.0,0.0,0.10091743119266056,0.06914893617021277,0.1342281879194631,0.06806282722513089,0.07692307692307693,0.08585858585858586,0.06179775280898876,0.1036036036036036,0.14507772020725387,0.10380622837370242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Brachiacantha ursina,"(42.9332659, -80.2911784)",2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.04411764705882353,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02654867256637168,0.004149377593360996,0.004531722054380665,0.01037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.02857142857142857,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.2,0.0,0.0,0.0,0.03125,0.05194805194805195,0.015151515151515152,0.0625,0.05847953216374269,0.11702127659574468,0.062111801242236024,0.021929824561403508,0.011049723756906077,0.03535353535353535,0.004048582995951417,0.15547703180212014,0.022222222222222223,0.0784313725490196,0.14545454545454545,0.05263157894736842,0.15384615384615385,0.14678899082568808,0.13297872340425532,0.2080536912751678,0.12041884816753927,0.15897435897435896,0.12626262626262627,0.11235955056179775,0.23423423423423423,0.15025906735751296,0.3633217993079585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Brachiacantha ursina,"(45.2257472222, -75.676925)",2020,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.015151515151515152,0.13157894736842105,0.11764705882352941,0.09375,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.125,0.0,0.0,0.5,0.0,0.5,0.16216216216216217,0.18421052631578946,0.0625,0.0,0.0,0.0,0.16666666666666666,0.1,0.045454545454545456,0.07142857142857142,0.05,0.023809523809523808,0.15789473684210525,0.08849557522123894,0.15352697095435686,0.1163141993957704,0.14074074074074075,0.0,0.0,0.25,0.0,0.3333333333333333,0.09090909090909091,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.47368421052631576,0.45714285714285713,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.05714285714285714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,,,,,,,,,,,,,,,0.0,0.14705882352941177,0.16666666666666666,0.1836734693877551,0.25,0.2857142857142857,0.2878787878787879,0.375,0.38011695906432746,0.6595744680851063,0.9565217391304348,0.8552631578947368,0.8176795580110497,0.8535353535353535,0.7044534412955465,0.0,0.15555555555555556,0.27450980392156865,0.12727272727272726,0.12280701754385964,0.3076923076923077,0.11926605504587157,0.19148936170212766,0.40939597315436244,0.25654450261780104,0.4512820512820513,0.7070707070707071,0.398876404494382,0.4864864864864865,0.6787564766839378,0.5847750865051903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Brachiacantha ursina,"(43.314835, -79.8491566667)",2020,0.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.0,0.1875,0.0,0.02702702702702703,0.1590909090909091,0.24242424242424243,0.631578947368421,0.5294117647058824,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.25,0.0,0.2857142857142857,0.3333333333333333,0.08108108108108109,0.2894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.42857142857142855,0.1,0.2857142857142857,0.2982456140350877,0.17699115044247787,0.058091286307053944,0.08459214501510574,0.2785185185185185,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.125,0.5,0.4444444444444444,0.631578947368421,0.22857142857142856,0.5681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.4,0.8,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.2,0.0,,,,,,,,,,,,,,,1.0,0.19117647058823528,0.22727272727272727,0.10204081632653061,0.1875,0.3116883116883117,0.36363636363636365,0.2847222222222222,0.15204678362573099,0.48936170212765956,0.2670807453416149,0.08771929824561403,0.09944751381215469,0.14646464646464646,0.15789473684210525,0.1872791519434629,0.13333333333333333,0.17647058823529413,0.03636363636363636,0.12280701754385964,0.4423076923076923,0.30275229357798167,0.3776595744680851,0.4563758389261745,0.31413612565445026,0.358974358974359,0.48484848484848486,0.39325842696629215,0.38738738738738737,0.3626943005181347,0.31141868512110726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Brachiacantha ursina,"(45.8924954399, -77.254052759)",2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.008298755186721992,0.0030211480362537764,0.002962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.029411764705882353,0.06060606060606061,0.04081632653061224,0.0625,0.012987012987012988,0.0,0.034722222222222224,0.05847953216374269,0.1702127659574468,0.09937888198757763,0.05701754385964912,0.049723756906077346,0.05555555555555555,0.08097165991902834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.013422818791946308,0.0,0.0,0.010101010101010102,0.0056179775280898875,0.013513513513513514,0.02072538860103627,0.0034602076124567475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,Brachiacantha ursina,"(45.2764559444, -72.3937383611)",2020,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.008298755186721992,0.013595166163141994,0.005925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.015151515151515152,0.0,0.015625,0.012987012987012988,0.015151515151515152,0.013888888888888888,0.0,0.010638297872340425,0.0,0.0,0.0055248618784530384,0.010101010101010102,0.012145748987854251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
