gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1736738559	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS401807614	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Shade house naupaka	Midway Islands	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	25.77913	-171.73299							2012-02-19T00:00:00	19	2	2012	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS401807614				CC_BY_4_0		obsr57052			2021-09-25T18:16:06.681Z		COUNTRY_DERIVED_FROM_COORDINATES
1410800481	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS401808945	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Shade house naupaka	Midway Islands	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	25.77913	-171.73299							2012-02-20T00:00:00	20	2	2012	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS401808945				CC_BY_4_0		obsr57052			2021-09-25T19:38:32.935Z		COUNTRY_DERIVED_FROM_COORDINATES
1410181272	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS391849090	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Nihoa Island	Hawaii	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	23.06007	-161.92212							2011-09-10T00:00:00	10	9	2011	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS391849090				CC_BY_4_0		obsr7948			2021-09-25T18:12:35.419Z		
1410179491	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS391841540	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Nihoa Island	Hawaii	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	23.06007	-161.92212							2011-09-08T00:00:00	8	9	2011	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS391841540				CC_BY_4_0		obsr7948			2021-09-25T19:24:14.032Z		
1410172284	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS391909969	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Nihoa Island	Hawaii	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	23.06007	-161.92212							2011-09-12T00:00:00	12	9	2011	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS391909969				CC_BY_4_0		obsr7948			2021-09-25T18:14:26.067Z		
1410170791	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS391836754	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Nihoa Island	Hawaii	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	23.06007	-161.92212							2011-09-05T00:00:00	5	9	2011	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS391836754				CC_BY_4_0		obsr7948			2021-09-25T19:37:55.369Z		
1388457388	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS343864510	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus dumetorum		SPECIES	Acrocephalus dumetorum Blyth, 1849	Acrocephalus dumetorum		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2015-09-21T00:00:00	21	9	2015	2493145	2493145	HUMAN_OBSERVATION	CLO	EBIRD	OBS343864510				CC_BY_4_0		obsr50748			2021-09-25T19:34:53.668Z		
1388291792	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS343685234	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus dumetorum		SPECIES	Acrocephalus dumetorum Blyth, 1849	Acrocephalus dumetorum		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2015-09-20T00:00:00	20	9	2015	2493145	2493145	HUMAN_OBSERVATION	CLO	EBIRD	OBS343685234				CC_BY_4_0		obsr50748			2021-09-25T19:22:27.868Z		
1387947194	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS343302291	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus dumetorum		SPECIES	Acrocephalus dumetorum Blyth, 1849	Acrocephalus dumetorum		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2015-09-19T00:00:00	19	9	2015	2493145	2493145	HUMAN_OBSERVATION	CLO	EBIRD	OBS343302291				CC_BY_4_0		obsr50748			2021-09-25T18:11:44.083Z		
1387600745	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS343074078	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus dumetorum		SPECIES	Acrocephalus dumetorum Blyth, 1849	Acrocephalus dumetorum		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2015-09-18T00:00:00	18	9	2015	2493145	2493145	HUMAN_OBSERVATION	CLO	EBIRD	OBS343074078				CC_BY_4_0		obsr50748			2021-09-25T18:10:02.226Z		
